N,Time (ms)
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,1.00048828125
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
38,0.0
39,0.0
40,0.0
42,0.0
44,0.0
45,0.0
46,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
60,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
68,0.0
69,0.0
70,0.0
72,0.0
75,0.0
76,0.0
77,0.0
78,0.0
80,0.0
81,0.0
84,0.0
85,0.0
87,0.0
88,0.0
90,0.0
91,0.0
92,0.0
93,0.0
95,0.0
96,0.0
98,1.5048828125
99,0.0
100,0.0
102,0.0
104,0.0
105,0.0
108,0.0
110,0.0
112,0.0
114,0.0
115,0.0
116,0.0
117,0.0
119,0.0
120,1.5048828125
121,0.503173828125
124,0.0
125,0.0
126,0.99951171875
128,0.0
130,0.0
132,0.0
133,0.0
135,1.5048828125
136,0.0
138,0.0
140,0.0
143,0.0
144,0.0
145,0.0
147,0.0
150,0.0
152,0.0
153,0.0
154,0.0
155,0.0
156,0.0
160,0.0
161,0.0
162,0.0
165,0.0
168,0.503173828125
169,0.0
170,0.0
171,0.0
174,0.0
175,0.503173828125
176,0.0
180,0.0
182,0.0
184,0.503173828125
186,0.0
187,0.0
189,1.003173828125
190,0.0
192,0.0
195,0.0
196,0.0
198,0.0
200,0.503173828125
203,0.0
204,0.0
207,0.0
208,0.0
209,0.501953125
210,0.503173828125
216,0.501953125
217,0.0
220,0.0
221,0.999267578125
224,0.0
225,0.0
228,0.50341796875
230,0.0
231,0.50341796875
232,0.501953125
234,0.0
238,0.0
240,0.50341796875
242,0.0
243,0.0
247,0.0
248,0.0
250,0.0
252,0.999267578125
253,0.0
255,0.0
256,0.0
260,0.0
261,0.0
264,0.999267578125
266,1.0
270,0.0
272,0.0
273,0.0
275,0.0
276,1.0
279,0.0
280,0.0
285,1.50341796875
286,0.0
288,0.0
289,0.509033203125
290,0.0
294,0.0
297,0.0
299,1.50341796875
300,1.0
304,0.0
306,0.0
308,0.509033203125
310,0.0
312,0.0
315,0.5126953125
319,0.0
320,0.0
322,0.0
323,0.906005859375
324,0.5126953125
325,0.0
330,0.0
336,0.0
338,0.0
340,0.503173828125
341,0.906005859375
342,1.127685546875
345,0.503173828125
348,0.906005859375
350,0.0
351,0.0
352,0.503173828125
357,0.0
360,0.906005859375
361,0.0
363,1.127685546875
364,0.509033203125
368,0.0
372,0.906005859375
374,1.004150390625
375,0.503173828125
377,1.127685546875
378,1.004150390625
380,1.507568359375
384,1.004150390625
390,1.127685546875
391,1.12109375
392,0.0
396,0.0
399,0.50244140625
400,1.507568359375
403,0.0
405,1.004150390625
406,0.0
408,1.507568359375
414,0.0
416,1.127685546875
418,0.0
420,1.507568359375
425,0.0
429,0.0
432,0.0
434,0.50244140625
435,1.507568359375
437,0.986083984375
440,0.0
441,0.901611328125
442,0.986083984375
448,0.50244140625
450,0.0
456,1.038330078125
459,0.0
460,1.002685546875
462,1.038330078125
464,0.986083984375
465,0.0
468,0.0
475,0.0
476,1.0
480,1.002685546875
483,0.0
484,0.0
486,1.002685546875
493,0.0
494,0.0
495,0.0
496,0.0
500,0.0
504,0.901611328125
506,1.000244140625
510,0.901611328125
512,0.999755859375
513,0.0
520,1.0
522,0.901611328125
525,1.0
527,0.0
528,0.0
529,0.828125
532,1.0
540,1.000244140625
544,0.0
546,1.000244140625
550,0.999755859375
551,0.0
552,0.0
558,0.999755859375
560,0.828125
561,0.999755859375
567,1.0
570,0.828125
572,0.99951171875
575,0.0
576,0.0
580,0.999755859375
588,0.828125
589,0.99951171875
594,1.000244140625
598,1.005126953125
600,0.0
608,0.828125
609,0.99951171875
616,0.0
620,0.0
621,0.995361328125
624,1.0029296875
625,0.0
627,0.0
630,0.995361328125
638,1.005126953125
640,1.0029296875
644,0.999755859375
648,1.0
650,2.426513671875
651,1.0
660,1.0029296875
667,1.0
672,0.0
675,1.0
676,2.507568359375
682,2.426513671875
690,0.0
693,1.0
696,1.001220703125
700,1.501708984375
702,0.492431640625
704,2.507568359375
713,1.0
720,1.501708984375
725,1.5078125
726,2.426513671875
728,2.00244140625
729,1.998291015625
736,0.492431640625
744,2.507568359375
750,2.00244140625
754,1.00048828125
756,1.001220703125
759,1.00048828125
768,1.998291015625
775,2.00244140625
780,1.998291015625
783,1.9990234375
784,2.00341796875
792,1.001220703125
800,1.998291015625
806,1.9990234375
810,1.00048828125
812,1.998779296875
825,2.00341796875
832,1.00048828125
837,2.00341796875
840,0.99853515625
841,1.0
858,0.99853515625
864,1.998779296875
868,2.5068359375
870,2.5078125
891,1.0
896,1.003662109375
899,2.009033203125
900,1.9990234375
924,2.009033203125
928,2.065185546875
930,0.9580078125
957,1.9990234375
960,2.00830078125
961,1.999755859375
990,1.99951171875
992,2.0
1023,2.0029296875
1024,2.00634765625
1056,1.999755859375
1089,3.000244140625
