N,Time (ms)
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
30,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
38,0.0
39,0.0
40,0.0
42,0.0
44,0.0
45,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
54,0.0
55,0.0
56,0.0
57,0.0
60,0.0
63,0.0
64,0.0
65,0.0
66,0.0
68,0.0
70,0.0
72,0.0
75,0.0
76,0.0
77,0.0
78,0.0
80,0.0
81,0.0
84,0.0
85,0.0
88,0.51318359375
90,0.0
91,0.0
95,0.0
96,0.0
98,0.51318359375
99,0.0
100,0.0
102,0.0
104,0.0
105,0.0
108,0.51318359375
110,0.0
112,0.0
114,0.51318359375
117,0.50830078125
119,0.0
120,0.0
121,0.0
126,0.50830078125
128,0.0
130,0.5087890625
132,0.529052734375
133,0.5087890625
135,0.0
136,0.0
140,0.5087890625
143,0.0
144,0.529052734375
150,0.0
152,0.5087890625
153,0.529052734375
154,0.0
156,0.0
160,0.0
162,0.0
165,0.0
168,0.0
169,0.0
170,0.0
171,0.0
176,0.0
180,0.0
182,0.0
187,0.0
190,0.0
192,0.512939453125
195,0.535888671875
196,0.0
198,0.0
200,0.0
204,0.0
208,0.0
209,0.535888671875
210,0.51416015625
216,0.0
220,0.0
221,0.515869140625
224,0.0
225,0.0
228,0.51416015625
234,0.0
238,0.0
240,0.0
247,0.0
252,1.002685546875
255,0.0
256,0.918701171875
260,0.0
266,0.0
270,1.502197265625
272,0.0
280,0.918701171875
285,0.52685546875
288,0.0
289,0.0
300,0.0
304,0.0
306,0.999267578125
320,0.0
323,0.0
324,0.0
340,1.0
342,1.0
360,0.0
361,1.000244140625
380,0.0
400,1.0
