N,Time (ms)
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
44,0.0
45,0.0
46,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
54,0.0
55,0.5068359375
56,0.0
57,0.0
58,0.0
60,0.0
62,0.0
63,0.0
64,0.0
65,0.051513671875
66,0.5068359375
68,0.0
69,0.0
70,0.5068359375
72,0.051513671875
74,0.0
75,0.051513671875
76,0.5068359375
77,1.023193359375
78,0.5068359375
80,0.051513671875
81,0.0
82,0.0
84,0.5068359375
85,0.0
87,0.051513671875
88,0.0
90,0.0
91,0.0
92,0.0
93,1.023193359375
95,0.501953125
96,1.023193359375
98,0.0
99,1.023193359375
100,0.0
102,0.0
104,1.023193359375
105,0.5068359375
108,1.023193359375
110,0.505126953125
111,0.0
112,0.99951171875
114,1.023193359375
115,0.0
116,0.0
117,1.023193359375
119,0.9990234375
120,0.0
121,1.0
123,0.0
124,1.023193359375
125,0.0
126,0.0
128,0.0
130,1.023193359375
132,0.0
133,1.0
135,0.0
136,0.9990234375
138,0.0
140,0.0
143,1.501708984375
144,1.023193359375
145,0.9990234375
147,0.0
148,0.9990234375
150,1.0
152,0.0
153,2.009521484375
154,0.999267578125
155,1.0
156,1.0
160,0.0
161,1.0
162,0.999267578125
164,2.009521484375
165,0.0
168,1.0
169,1.904296875
170,0.9990234375
171,1.000732421875
174,1.0
175,1.0
176,1.0
180,1.0
182,1.0
184,1.001708984375
185,0.999267578125
186,2.009521484375
187,1.50537109375
189,1.000732421875
190,1.0
192,1.0
195,1.000732421875
196,0.98828125
198,1.501708984375
200,1.0
203,1.000732421875
204,1.000732421875
205,2.009521484375
207,2.005126953125
208,1.50537109375
209,2.00244140625
210,1.501708984375
216,1.50537109375
217,1.000732421875
220,2.00244140625
221,3.0029296875
222,2.00244140625
224,2.005126953125
225,1.0
228,1.904296875
230,2.5205078125
231,2.00244140625
232,1.512939453125
234,1.904296875
238,1.0
240,2.5205078125
242,3.0
243,2.00244140625
245,1.904296875
246,1.50537109375
247,2.999755859375
248,3.0029296875
250,1.904296875
252,3.0
253,3.0029296875
255,4.516845703125
256,2.00244140625
259,1.50537109375
260,2.999755859375
261,3.0
264,3.0029296875
266,1.999755859375
270,2.0
272,2.999755859375
273,3.0
275,2.999755859375
276,3.002685546875
279,2.999755859375
280,3.0029296875
285,4.999755859375
286,3.0029296875
287,4.516845703125
288,2.999755859375
289,4.999755859375
290,4.004150390625
294,5.396240234375
296,4.999755859375
297,3.0029296875
