N,Time (ms)
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.503173828125
20,0.0
21,0.0
22,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
30,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
38,0.0
39,0.0
40,1.0048828125
42,0.0
44,0.0
45,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
54,0.0
55,0.0
56,0.0
57,0.0
60,0.0
63,0.0
64,0.0
65,0.0
66,0.0
68,0.0
70,0.0
72,0.0
75,0.999755859375
76,0.0
77,0.0
78,0.0
80,0.0
81,0.0
84,0.0
85,0.0
88,0.0
90,0.0
91,0.0
95,0.0
96,1.0
98,0.0
99,0.999755859375
100,0.0
102,0.0
104,1.0283203125
105,0.999755859375
108,0.0
110,1.0
112,0.0
114,0.999755859375
117,0.0
119,0.0
120,0.0
121,0.999267578125
126,1.0
128,0.0
130,1.0
132,1.0
133,1.0
135,1.0
136,0.999267578125
140,1.0
143,1.0
144,1.0
150,1.0
152,0.999267578125
153,1.0
154,1.504150390625
156,3.0
160,1.504150390625
162,1.0
165,1.505615234375
168,3.501708984375
169,1.025634765625
170,1.505615234375
171,3.501708984375
176,1.99951171875
180,3.501708984375
182,1.999755859375
187,3.501708984375
190,1.025634765625
192,3.003662109375
195,3.059326171875
196,2.01806640625
198,1.999755859375
204,3.059326171875
208,3.0029296875
209,1.025634765625
210,3.002685546875
216,2.01806640625
221,2.002685546875
224,3.0
225,3.36962890625
228,3.0
234,3.002685546875
238,3.50439453125
240,2.999755859375
247,3.36962890625
252,4.29541015625
255,4.009033203125
256,4.015869140625
266,4.009033203125
270,4.002685546875
272,5.502685546875
285,4.015869140625
288,4.819091796875
289,5.001953125
304,6.544921875
306,6.371826171875
323,7.50244140625
324,6.97509765625
342,7.460693359375
361,8.31201171875
