N,Time (ms)
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
14,0.0
15,0.0
16,0.0
18,0.0
20,0.0
21,0.0
22,0.0
24,0.0
25,0.0
27,0.0
28,0.0
30,0.0
32,0.0
33,0.0
35,0.0
36,0.0
40,0.0
42,0.0
44,0.0
45,0.0
48,0.0
49,0.0
50,0.0
54,0.99951171875
55,0.0
56,0.0
60,0.0
63,0.0
64,0.0
66,0.0
70,1.3232421875
72,0.0
77,0.0
80,1.00537109375
81,0.0
84,1.00537109375
88,0.0
90,1.002685546875
96,0.0
99,0.0
100,1.000732421875
108,1.000244140625
110,0.0
120,0.998779296875
121,0.999755859375
132,1.000732421875
144,0.999755859375
