N,Time (ms)
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.5205078125
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
60,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
68,0.0
69,0.0
70,0.0
72,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
80,0.0
81,0.0
82,0.0
84,0.0
85,0.55224609375
86,0.0
87,1.000244140625
88,0.55224609375
90,0.0
91,0.0
92,0.55224609375
93,0.0
94,0.0
95,0.0
96,0.0
98,0.99951171875
99,0.0
100,0.0
102,0.0
104,0.0
105,0.55224609375
108,0.0
110,0.513916015625
111,0.0
112,0.0
114,0.0
115,0.5087890625
116,0.0
117,0.0
119,0.0
120,0.99951171875
121,1.324951171875
123,0.0
124,0.0
125,0.0
126,0.513916015625
128,0.0
129,0.0
130,0.506591796875
132,0.0
133,0.0
135,0.0
136,0.99951171875
138,0.0
140,0.0
141,0.0
143,1.004638671875
144,1.324951171875
145,0.506103515625
147,2.009765625
148,0.0
150,1.324951171875
152,2.009765625
153,1.0048828125
154,0.0
155,0.519775390625
156,1.0048828125
160,1.324951171875
161,0.503173828125
162,1.0048828125
164,0.0
165,1.324951171875
168,1.0048828125
169,1.0
170,0.0
171,0.995849609375
172,0.0
174,1.0048828125
175,2.009765625
176,0.0
180,2.009765625
182,1.0029296875
184,0.0
185,0.0
186,1.0029296875
187,1.998291015625
188,0.0
189,1.0
190,0.503173828125
192,1.0029296875
195,1.0048828125
196,0.99951171875
198,2.009765625
200,1.324951171875
203,1.0048828125
204,0.995849609375
205,1.004638671875
207,1.324951171875
208,1.000244140625
209,2.000244140625
210,1.03564453125
215,1.324951171875
216,1.004638671875
217,2.000244140625
220,1.998291015625
221,2.671142578125
222,1.998291015625
224,1.0
225,1.998291015625
228,2.000244140625
230,1.004638671875
231,1.00244140625
232,2.000244140625
234,1.998291015625
235,0.995849609375
238,1.324951171875
240,1.998291015625
242,2.59130859375
243,2.000244140625
245,1.004638671875
246,1.0
247,3.675048828125
248,2.59130859375
250,1.0
252,2.671142578125
253,3.379150390625
255,3.931884765625
256,2.59130859375
258,2.000244140625
259,3.675048828125
260,2.59130859375
261,2.000244140625
264,1.0
266,1.000732421875
270,2.671142578125
272,3.379150390625
273,2.000244140625
275,3.000244140625
276,3.675048828125
279,2.671142578125
280,1.0
282,1.998291015625
285,5.004150390625
