N,Time (ms)
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
42,0.0
44,0.0
45,0.0
46,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
54,0.0
55,0.99755859375
56,0.0
57,0.0
58,0.0
60,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
68,0.0
69,0.0
70,0.0
72,0.99755859375
74,0.0
75,0.99755859375
76,0.0
77,1.00341796875
78,0.0
80,1.000244140625
81,0.99755859375
84,0.0
85,0.0
87,0.0
88,0.0
90,0.0
91,0.0
92,0.0
93,1.00341796875
95,0.0
96,1.00341796875
98,0.99951171875
99,0.0
100,1.00341796875
102,0.0
104,0.0
105,0.0
108,0.0
110,0.0
111,1.00341796875
112,1.0517578125
114,0.0
115,1.00341796875
116,0.0
117,0.503173828125
119,0.0
120,0.99951171875
121,1.00341796875
124,0.99951171875
125,0.0
126,0.859375
128,0.99951171875
130,0.503173828125
132,0.0
133,0.999755859375
135,1.003662109375
136,0.0
138,0.503173828125
140,0.999755859375
143,0.999267578125
144,0.999755859375
145,0.503173828125
147,1.000244140625
148,0.0
150,1.000244140625
152,1.50390625
153,1.0029296875
154,0.503173828125
155,1.50390625
156,1.00341796875
160,1.0029296875
161,0.503173828125
162,0.0
165,1.0029296875
168,1.00341796875
169,2.000244140625
170,1.50390625
171,0.999755859375
174,1.0029296875
175,0.503173828125
176,0.502685546875
180,0.0
182,0.999755859375
184,1.00341796875
185,1.0029296875
186,1.00341796875
187,2.001708984375
189,0.999755859375
190,2.001708984375
192,0.999267578125
195,1.99951171875
196,1.0029296875
198,0.999267578125
200,2.000244140625
203,0.999267578125
204,2.001708984375
207,2.083740234375
208,0.99951171875
209,1.998291015625
210,0.999267578125
216,1.00341796875
217,1.998291015625
220,2.000244140625
221,3.049560546875
222,0.999267578125
224,2.001708984375
225,1.99951171875
228,3.00830078125
230,2.001708984375
231,1.998291015625
232,0.999267578125
234,2.044677734375
238,2.000244140625
240,1.998291015625
242,2.000244140625
243,3.00830078125
245,1.99951171875
247,3.9775390625
248,1.99951171875
250,3.00830078125
252,1.99951171875
253,3.049560546875
255,2.504638671875
256,3.049560546875
259,2.000244140625
260,1.99951171875
261,3.9775390625
264,3.049560546875
266,4.0
270,2.001708984375
272,1.99951171875
273,4.0
275,3.049560546875
276,4.0
279,2.000244140625
280,4.0
285,4.09130859375
286,4.0
288,2.504638671875
289,5.502685546875
290,3.049560546875
294,5.553955078125
296,3.049560546875
297,3.00830078125
299,4.008056640625
300,3.9775390625
