N,Time (ms)
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
38,0.0
39,0.0
40,0.0
42,0.0
44,0.0
45,0.0
46,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
60,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
68,0.0
69,0.0
70,0.992431640625
72,0.0
75,0.0
76,0.992431640625
77,0.880859375
78,0.992431640625
80,0.0
81,0.0
84,0.0
85,0.0
87,0.0
88,0.0
90,0.0
91,0.0
92,0.0
93,0.880859375
95,0.0
96,0.0
98,1.0166015625
99,0.0
100,0.880859375
102,0.0
104,0.0
105,0.880859375
108,0.992431640625
110,0.880859375
112,0.0
114,0.99853515625
115,0.0
116,0.0
117,0.0
119,0.0
120,1.0166015625
121,0.0
124,0.0
125,0.880859375
126,0.0
128,0.99853515625
130,0.0
132,0.0
133,0.999755859375
135,1.0166015625
136,1.06640625
138,0.880859375
140,0.0
143,2.00146484375
144,0.999755859375
145,0.880859375
147,1.004150390625
150,0.999755859375
152,0.533935546875
153,1.00048828125
154,0.0
155,0.533935546875
156,1.06640625
160,1.004150390625
161,0.533935546875
162,0.0
165,0.0
168,0.0
169,1.51806640625
170,2.00048828125
171,1.99853515625
174,1.00048828125
175,0.0
176,1.99853515625
180,2.00048828125
182,2.00146484375
184,0.0
186,2.00048828125
187,1.59228515625
189,1.0
190,2.00146484375
192,1.59228515625
195,2.015380859375
196,1.99853515625
198,1.00048828125
200,0.0
203,2.00048828125
204,2.16845703125
207,1.00390625
208,2.00146484375
209,2.052734375
210,0.0
216,2.052734375
217,1.51806640625
220,2.16845703125
221,3.0009765625
224,1.59228515625
225,2.015380859375
228,2.029052734375
230,1.51806640625
231,2.029052734375
232,2.052734375
234,2.00146484375
238,2.991455078125
240,2.029052734375
242,2.73486328125
243,2.015380859375
247,3.103515625
248,2.015380859375
250,2.16845703125
252,3.0009765625
253,3.103515625
255,4.017578125
256,1.51806640625
260,2.015380859375
261,3.103515625
264,3.0009765625
266,4.009765625
270,2.991455078125
272,3.997314453125
273,5.016357421875
275,2.015380859375
276,4.009765625
279,3.103515625
280,4.017578125
285,5.12451171875
286,4.017578125
288,2.991455078125
289,4.98486328125
290,3.997314453125
294,5.0537109375
297,4.017578125
299,5.12451171875
300,4.009765625
304,5.631103515625
306,6.11474609375
308,4.98486328125
310,3.997314453125
312,4.017578125
315,5.09228515625
319,3.997314453125
320,5.631103515625
322,6.00146484375
323,6.477294921875
324,5.09228515625
325,5.631103515625
330,6.11474609375
