N,Time (ms)
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
18,0.0
20,0.0
21,0.0
22,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
30,0.0
32,0.0
33,0.0
35,0.0
36,0.0
39,0.0
40,0.0
42,0.0
44,0.0
45,0.0
48,0.0
49,0.0
50,0.0
52,0.0
54,0.0
55,0.0
56,0.0
60,0.0
63,0.0
64,0.0
65,0.0
66,0.0
70,0.0
72,0.0
77,0.0
78,0.0
80,1.0
81,0.503173828125
84,1.0
88,0.0
90,0.502197265625
91,0.0
96,1.000244140625
98,0.503173828125
99,0.0
100,0.0
104,0.0
108,1.004150390625
110,0.999755859375
112,0.0
117,0.998779296875
120,1.0
121,1.00048828125
126,1.0
130,0.999755859375
132,0.999755859375
140,1.00048828125
143,1.006103515625
144,2.011474609375
154,1.00439453125
156,0.988037109375
168,1.999267578125
169,1.00048828125
182,1.99951171875
196,2.514404296875
