N,Time (ms)
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
30,0.0
32,0.0
33,1.001708984375
34,0.0
35,0.0
36,0.0
38,0.0
39,0.0
40,0.0
42,0.0
44,0.0
45,0.0
48,0.0
49,0.0
50,1.006103515625
51,0.0
52,0.0
54,0.0
55,0.0
56,1.006103515625
57,0.0
60,0.0
63,0.0
64,0.0
65,0.0
66,0.9931640625
68,0.0
70,0.0
72,0.0
75,0.0
76,0.0
77,1.004150390625
78,0.0
80,0.0
81,0.0
84,0.50341796875
85,0.0
88,0.0
90,1.004150390625
91,0.0
95,0.0
96,0.0
98,0.0
99,1.000732421875
100,0.0
102,0.0
104,0.999755859375
105,0.0
108,0.0
110,0.920166015625
112,0.0
114,0.0
117,1.0009765625
119,1.000732421875
120,0.0
121,1.5029296875
126,1.0009765625
128,0.920166015625
130,1.38818359375
132,1.0029296875
133,1.38818359375
135,0.99853515625
136,1.5029296875
140,1.38818359375
143,2.05859375
144,1.0029296875
150,1.0
152,1.38818359375
153,1.0029296875
154,1.001708984375
156,0.999755859375
160,1.001708984375
162,2.05859375
165,1.003173828125
168,2.00048828125
169,1.638671875
170,0.999755859375
171,1.003173828125
176,0.999755859375
180,2.00048828125
182,2.3076171875
187,2.00048828125
190,1.638671875
192,3.5966796875
195,2.507568359375
196,2.0
198,2.3076171875
200,1.638671875
204,3.410400390625
208,2.506103515625
209,2.507568359375
210,3.485107421875
216,2.506103515625
220,2.0
221,3.0
224,3.002685546875
225,2.966064453125
228,3.485107421875
234,3.002685546875
238,3.0
240,3.002685546875
247,4.01123046875
252,2.994873046875
255,4.009765625
256,3.9990234375
260,2.966064453125
266,4.009765625
270,4.006591796875
272,5.01220703125
280,3.9990234375
285,5.0009765625
288,4.999755859375
289,5.507080078125
300,4.999755859375
304,5.445556640625
306,6.373291015625
320,5.507080078125
323,6.072265625
324,6.534423828125
340,8.5263671875
342,7.008056640625
360,8.50439453125
361,8.50830078125
380,11.52099609375
400,10.884765625
