N,Time (ms)
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.506591796875
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
38,0.0
39,0.0
40,0.0
42,0.0
44,0.0
45,0.50341796875
46,0.0
48,0.076171875
49,1.00244140625
50,0.0
51,0.07421875
52,0.0
54,0.50341796875
55,0.0
56,0.0
57,0.0
58,0.0
60,0.0
63,0.0
64,0.0
65,0.0
66,0.0
68,0.0
69,0.0
70,0.0
72,0.0
75,0.0
76,0.0
77,0.0
78,0.0
80,0.52685546875
81,0.0
84,1.00244140625
85,1.0
87,0.0
88,1.0
90,1.00244140625
91,0.0
92,0.0
95,0.0
96,0.0
98,0.995361328125
99,1.0
100,0.0
102,0.0
104,1.00244140625
105,0.0
108,0.0
110,0.0
112,0.0
114,0.0
115,1.00244140625
116,0.995361328125
117,1.0
119,0.0
120,1.0
121,1.0
125,0.0
126,0.0
128,1.0
130,0.0
132,1.0
133,1.0
135,1.00244140625
136,1.50341796875
138,1.0
140,1.0
143,0.999755859375
144,1.50341796875
145,1.0
147,1.040771484375
150,1.0
152,1.005859375
153,1.0
154,1.0
156,1.0
160,1.0
161,1.0
162,1.0
165,0.999755859375
168,0.999755859375
169,2.00048828125
170,1.0
171,1.00048828125
174,1.0
175,1.0
176,0.999755859375
180,1.0
182,0.999755859375
184,1.0
187,1.502197265625
189,0.999755859375
190,0.999755859375
192,1.0
195,1.999755859375
196,0.999755859375
198,2.00048828125
200,1.502197265625
203,0.999755859375
204,2.506103515625
207,1.64697265625
208,2.506103515625
209,2.58447265625
210,2.00048828125
216,0.999755859375
220,2.00048828125
221,3.008544921875
224,2.00048828125
225,1.502197265625
228,2.52734375
230,2.00048828125
231,4.05078125
232,1.999755859375
234,2.00048828125
238,2.50634765625
240,2.506103515625
242,3.008544921875
243,2.00048828125
247,3.454833984375
250,3.008544921875
252,1.999755859375
253,3.009765625
255,4.07080078125
256,3.99951171875
260,3.008544921875
261,2.50634765625
264,4.07080078125
266,4.472412109375
270,3.454833984375
272,5.005859375
273,3.989990234375
275,3.99951171875
276,3.454833984375
280,4.07080078125
285,5.514404296875
286,4.472412109375
288,3.99951171875
289,5.0
290,5.005859375
294,4.504638671875
297,5.005859375
299,5.514404296875
300,5.005859375
304,5.513916015625
306,6.97265625
308,5.513916015625
312,3.99951171875
315,4.998779296875
319,5.0
320,5.99560546875
322,5.513916015625
323,6.502197265625
324,5.0
325,5.005859375
330,5.99560546875
336,6.97265625
338,5.0
340,7.50537109375
342,7.556640625
345,5.0
348,5.99560546875
350,6.97265625
351,7.50537109375
352,5.0
357,9.120361328125
360,7.50537109375
361,9.00537109375
364,7.50537109375
368,9.120361328125
374,8.182861328125
375,9.120361328125
377,6.97265625
378,7.556640625
380,10.010498046875
384,8.182861328125
390,9.00537109375
391,9.9453125
392,9.00537109375
396,10.553466796875
399,11.19775390625
400,10.010498046875
405,10.553466796875
406,9.00537109375
408,10.01416015625
414,10.010498046875
416,9.00537109375
418,12.554931640625
420,10.58740234375
425,9.00537109375
432,10.010498046875
435,11.19775390625
437,12.594482421875
440,14.01171875
441,12.554931640625
442,12.554931640625
448,14.01171875
450,11.19775390625
456,13.50927734375
459,14.01171875
460,15.154052734375
462,16.136474609375
464,13.50927734375
468,15.154052734375
475,13.92626953125
476,15.154052734375
480,12.554931640625
483,17.996826171875
484,17.527099609375
486,17.996826171875
493,12.554931640625
494,16.136474609375
500,18.642578125
504,15.154052734375
506,19.966796875
510,12.554931640625
513,17.996826171875
520,17.527099609375
522,16.136474609375
525,17.527099609375
528,20.396728515625
529,19.50048828125
532,20.396728515625
540,19.966796875
546,19.995361328125
550,23.8974609375
551,20.396728515625
552,22.531494140625
560,23.8974609375
567,20.396728515625
570,19.50048828125
572,24.771728515625
575,24.0009765625
576,25.3818359375
580,24.771728515625
588,22.531494140625
594,26.20458984375
598,26.928466796875
600,19.50048828125
609,24.0009765625
616,26.928466796875
621,28.77197265625
624,30.31689453125
625,31.298583984375
630,30.31689453125
638,25.3818359375
644,29.96728515625
648,31.270751953125
650,32.664306640625
660,31.270751953125
667,31.298583984375
672,34.93017578125
675,37.6103515625
676,37.58984375
690,37.6103515625
696,32.664306640625
700,38.177734375
702,39.263427734375
720,37.58984375
725,40.780029296875
728,41.707275390625
729,42.10888671875
750,41.707275390625
754,44.226806640625
756,46.349365234375
780,42.10888671875
783,50.30322265625
784,50.193359375
810,52.686767578125
812,53.47216796875
840,59.213134765625
841,60.860107421875
870,63.43994140625
900,69.166015625
