N,Time (ms)
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
42,0.0
44,0.0
45,0.0
46,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
60,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
68,0.0
69,0.0
70,0.0
72,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
80,0.0
81,0.0
84,0.0
85,0.0
87,0.0
88,0.0
90,0.0
91,0.0
92,0.0
93,0.0
95,0.0
96,0.0
98,0.0
99,0.0
100,0.0
102,0.0
104,0.0
105,0.0
108,0.0
110,1.0
111,0.0
112,0.0
114,0.0
115,0.0
116,0.0
117,0.0
119,1.10009765625
120,0.0
121,0.0
124,1.10009765625
125,0.0
126,0.0
128,0.0
130,1.10009765625
132,0.0
133,0.50390625
135,0.0
136,0.50390625
138,1.10009765625
140,0.0
143,0.0
144,0.0
145,0.0
147,0.52587890625
148,0.0
150,0.0
152,0.0
153,0.0
154,0.0
155,1.10009765625
156,0.0
160,0.0
161,0.51806640625
162,0.0
165,0.0
168,0.52587890625
169,0.999267578125
170,0.0
171,1.00048828125
174,0.52587890625
175,0.0
176,0.0
180,0.52587890625
182,0.0
184,1.0
185,0.50390625
186,1.0
187,1.00048828125
189,0.0
190,1.00048828125
192,1.0
195,0.0
196,0.51171875
198,0.0
200,0.0
203,1.00048828125
204,0.0
207,0.0
208,0.0
209,0.0
210,1.00048828125
216,1.00244140625
217,1.00048828125
220,0.0
221,1.2646484375
222,0.0
224,1.00048828125
225,0.0
228,0.0
230,0.997802734375
231,0.0
232,0.0
234,1.00048828125
238,0.0
240,0.999267578125
242,1.50244140625
243,0.0
245,0.997802734375
247,1.016357421875
248,1.2646484375
250,0.999267578125
252,1.50244140625
253,1.2646484375
255,1.84228515625
256,1.00048828125
259,0.0
260,1.00341796875
261,1.50244140625
264,0.0
266,1.502685546875
270,1.506103515625
272,1.2646484375
273,1.50244140625
275,1.2646484375
276,2.000244140625
279,1.2646484375
280,1.016357421875
285,2.136474609375
286,1.016357421875
288,1.84228515625
289,2.358154296875
290,1.002685546875
294,2.0
296,2.136474609375
297,2.0
299,2.002685546875
300,1.0
304,1.50244140625
306,1.2646484375
308,2.002685546875
310,2.136474609375
312,1.84228515625
315,2.002685546875
319,1.84228515625
320,0.999267578125
322,2.136474609375
323,3.00537109375
324,2.002685546875
325,1.848388671875
330,2.002685546875
333,2.0
336,2.01220703125
338,3.00244140625
340,1.848388671875
