N,Time (ms)
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
30,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
38,0.0
39,0.0
40,0.0
42,0.0
44,0.0
45,0.0
46,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
54,0.0
55,0.0
56,0.0
57,0.0
60,0.0
63,0.0
64,0.0
65,0.0
66,0.0
68,0.0
69,0.0
70,0.0
72,0.0
75,0.0
76,0.0
77,0.0
78,0.0
80,0.0
81,0.0
84,0.0
85,0.0
88,0.0
90,0.0
91,0.0
92,0.0
95,0.0
96,0.0
98,0.0
99,1.0
100,0.0
102,0.0
104,0.0
105,0.0
108,0.0
110,0.0
112,0.08056640625
114,0.0
115,0.0
117,0.0
119,0.0
120,1.0
121,0.9990234375
126,0.0
128,0.0
130,0.587646484375
132,0.0
133,0.0
135,0.0
136,0.9794921875
138,0.0
140,0.0
143,0.0
144,0.0
147,0.9990234375
150,0.0
152,0.0
153,0.0
154,0.9990234375
156,0.0
160,0.9990234375
161,0.0
162,0.0
165,1.0
168,0.587646484375
169,0.0
170,0.0
171,1.0
176,0.0
180,0.9990234375
182,0.99951171875
184,0.0
187,0.99951171875
189,0.0
190,1.0
192,0.0
195,1.0009765625
196,1.5966796875
198,1.00048828125
200,0.99951171875
204,0.99951171875
207,0.0
208,1.0
209,0.538818359375
210,1.0009765625
216,0.99951171875
220,1.0
221,1.999267578125
224,0.60693359375
225,0.99755859375
228,1.999267578125
230,0.0
231,1.999267578125
234,0.0
238,1.45361328125
240,1.5966796875
242,1.0009765625
247,1.45361328125
252,0.60693359375
253,1.5966796875
255,2.0
256,1.6181640625
260,0.99755859375
264,2.0
266,2.03369140625
270,2.000732421875
272,1.99853515625
273,0.99755859375
276,2.000732421875
280,1.6181640625
285,2.558349609375
286,2.0
288,2.001708984375
289,3.194091796875
294,1.99853515625
299,1.6181640625
300,2.001708984375
304,3.25439453125
306,3.581298828125
308,3.194091796875
315,2.001708984375
320,3.00390625
322,3.194091796875
323,3.020263671875
324,3.033203125
330,3.020263671875
336,3.581298828125
340,3.986083984375
342,2.98193359375
345,3.033203125
352,3.986083984375
357,3.033203125
360,4.993896484375
361,4.462890625
368,4.993896484375
374,2.98193359375
378,4.00390625
380,4.9755859375
391,4.462890625
396,6.01953125
399,4.518798828125
400,5.50537109375
414,4.518798828125
418,4.999755859375
420,5.5380859375
437,5.50537109375
440,6.526611328125
441,7.430908203125
460,6.0302734375
462,6.902587890625
483,8.11328125
484,8.00537109375
506,9.01171875
529,10.479248046875
