N,Time (ms)
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
30,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
38,0.0
39,0.0
40,0.0
42,0.0
44,0.0
45,0.0
46,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
54,0.0
55,0.0
56,0.0
57,0.0
60,0.0
63,0.0
64,0.0
65,0.999755859375
66,0.0
68,0.0
69,0.0
70,0.0
72,0.0
75,0.0
76,0.0
77,0.0
78,0.0
80,0.0
81,0.0
84,0.0
85,0.0
88,0.0
90,0.0
91,0.0
92,0.999755859375
95,0.0
96,0.0
98,0.0
99,0.0
100,0.0
102,0.0
104,0.0
105,0.0
108,0.0
110,0.0
112,0.0
114,0.0
115,0.0
117,1.0
119,0.0
120,0.0
121,0.0
125,0.0
126,0.0
128,0.0
130,0.0
132,1.0
133,0.0
135,0.0
136,1.0
138,0.0
140,0.0
143,0.0
144,1.000244140625
147,0.0
150,0.0
152,0.0
153,0.501953125
154,1.0
156,0.0
160,0.0
161,0.0
162,0.0
165,0.999755859375
168,0.0
169,1.000244140625
170,0.0
171,1.0029296875
175,0.0
176,0.0
180,0.0
182,0.0
184,0.999755859375
187,1.0
189,0.999755859375
190,0.0
192,0.501953125
195,1.00048828125
196,1.0
198,0.0
200,1.000244140625
204,1.0
207,0.0
208,1.0
209,1.0
210,1.00048828125
216,1.000244140625
220,0.0
221,1.00146484375
224,0.999755859375
225,1.000244140625
228,1.004150390625
230,1.0
231,1.00146484375
234,1.00048828125
238,3.097900390625
240,1.00146484375
242,1.000244140625
247,1.998046875
250,1.0
252,0.999755859375
253,1.00146484375
255,1.999267578125
256,0.99951171875
260,1.999267578125
264,3.097900390625
266,1.999267578125
270,1.346923828125
272,2.5068359375
273,1.999267578125
275,0.99951171875
276,3.097900390625
280,0.99951171875
285,2.999755859375
286,1.346923828125
288,1.999267578125
289,1.999755859375
294,2.999755859375
299,0.99951171875
300,2.5068359375
304,3.03125
306,2.010009765625
308,2.5068359375
312,0.99951171875
315,1.999755859375
320,1.999755859375
322,3.03125
323,3.00341796875
324,2.999755859375
325,3.00341796875
330,1.999755859375
336,2.010009765625
338,3.00341796875
340,2.99951171875
342,3.015869140625
345,2.999755859375
350,3.00341796875
352,2.99951171875
357,3.927734375
360,2.010009765625
361,4.50439453125
364,3.927734375
368,2.999755859375
374,4.1416015625
375,3.015869140625
378,3.50390625
380,4.08203125
384,3.015869140625
390,4.50439453125
391,3.50390625
396,4.50439453125
399,5.956787109375
400,4.50439453125
408,4.08203125
414,4.50439453125
416,4.50390625
418,5.360107421875
420,5.999267578125
425,5.956787109375
432,5.360107421875
437,5.50634765625
440,6.005859375
441,6.0078125
442,6.005859375
450,5.999267578125
456,7.057861328125
460,7.010009765625
462,6.95703125
468,7.010009765625
475,6.0078125
480,6.433349609375
483,7.540771484375
484,9.43359375
494,7.540771484375
500,6.95703125
504,9.143798828125
506,9.528564453125
520,9.43359375
525,10.00634765625
528,9.509521484375
529,9.58740234375
546,9.509521484375
550,10.01123046875
552,10.010498046875
572,9.58740234375
575,10.810791015625
576,11.4970703125
598,13.587158203125
600,13.565673828125
624,14.4892578125
625,15.00732421875
650,16.01513671875
676,18.010986328125
